movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,region,director_name,director_profession,release_date,production_budget,domestic_gross,worldwide_gross
tt4283448,Wonder Woman,Wonder Woman,2016,75.0,"Documentary,Drama,Sport",6.9,13.0,SE,Renzo Aneröd,"director,writer,editor","Jun 2, 2017","$150,000,000","$412,563,408","$821,133,378"
tt4291590,Evolution,Évolution,2015,81.0,"Drama,Mystery,Sci-Fi",6.0,5266.0,XWW,Lucile Hadzihalilovic,"writer,director,actress","Jun 8, 2001","$80,000,000","$38,311,134","$98,341,932"
tt4301034,By the Sea,A Orillas del Mar,2016,80.0,Drama,8.0,33.0,XWW,Bladimir Abud,"producer,director,writer","Nov 13, 2015","$20,000,000","$538,460","$3,727,746"
tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,2015,100.0,Documentary,7.3,112.0,Unknown,Johanna Schwartz,"director,producer","Mar 4, 2016","$600,000",$0,"$7,943"
tt4338136,Closure,Closure,2015,62.0,Drama,6.4,21.0,US,Joseph Hovsepian,"director,cinematographer,producer","Mar 17, 2015","$100,000",$0,$0
tt4360484,The Joneses,The Joneses,2016,80.0,"Biography,Documentary",5.9,15.0,GB,Moby Longinotto,"director,producer,cinematographer","Apr 16, 2010","$10,000,000","$1,475,746","$3,541,565"
tt4393036,Emily,Emily,2017,83.0,Drama,6.8,13.0,US,Ryan Graves,"writer,director,editor","Jan 27, 2017","$27,000","$3,547","$3,547"
tt4411618,In Dubious Battle,In Dubious Battle,2016,110.0,Drama,6.1,3189.0,GB,James Franco,"actor,producer,director","Feb 17, 2017","$15,000,000",$0,"$214,182"
tt4418698,Milk,Milk,2015,91.0,"Documentary,Family",7.2,14.0,CA,Noemi Weis,"producer,miscellaneous,writer","Nov 26, 2008","$20,000,000","$31,841,299","$57,293,371"
tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17.0,Unknown,Damian O'Callaghan,"writer,director,actor","Dec 19, 2000","$10,000,000","$12,008,642","$44,567,606"
tt4426738,Animals,Animals,2019,109.0,"Comedy,Drama",7.3,38.0,GB,Sophie Hyde,"producer,writer,director","Dec 31, 2008","$5,500,000",$0,$0
tt4428728,The Crew,Braqueurs,2015,81.0,"Crime,Drama,Thriller",6.3,3030.0,US,Julien Leclercq,"director,producer,writer","Aug 25, 2000","$23,000,000","$13,019,253","$13,019,253"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Lisa Blatter,"writer,director,producer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Gregor Frei,"director,writer,cinematographer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Benny Jaberg,"writer,director,editor","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Carmen Jaquier,"director,writer,cinematographer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Jonas Meier,"director,writer,editor","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Tobias Nölle,"director,writer,editor","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Lionel Rupp,"director,writer,cinematographer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Mike Scheiwiller,"director,writer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Jan Gassmann,"director,editor,writer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206.0,FR,Michael Krummenacher,"producer,director,writer","Oct 3, 2003","$5,500,000","$1,060,512","$1,060,512"
tt4453560,Running Forever,Running Forever,2015,88.0,Family,5.8,23.0,Unknown,Dan Garcia,"producer,writer,director","Oct 27, 2015","$5,000,000",$0,$0
tt4453560,Running Forever,Running Forever,2015,88.0,Family,5.8,23.0,Unknown,Mike Mayhall,"stunts,actor,director","Oct 27, 2015","$5,000,000",$0,$0
tt4453750,Before We Go,Before We Go,2014,84.0,"Documentary,Drama,News",7.0,22.0,BE,Jorge Léon,"cinematographer,director,writer","Sep 4, 2015","$3,000,000","$37,151","$483,938"
tt4462082,Counting,Counting,2015,111.0,Documentary,6.0,126.0,US,Jem Cohen,"director,cinematographer,editor","Jul 31, 2015","$50,000","$8,374","$8,374"
tt4466894,Sahara,Sahara,2017,86.0,"Adventure,Animation,Comedy",5.6,1943.0,CA,Pierre Coré,"writer,director,producer","Apr 8, 2005","$145,000,000","$68,671,925","$121,671,925"
tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",4.5,43893.0,Unknown,James Foley,"director,writer,actor","Feb 9, 2018","$55,000,000","$100,407,760","$371,350,619"
tt4497850,Agora: From Democracy to the Market,Agora: Apo ti dimokratia stis agores,2014,120.0,"Documentary,News",8.1,127.0,Unknown,Yorgos Avgeropoulos,"director,writer,producer","May 28, 2010","$70,000,000","$619,423","$38,992,292"
tt4504044,The Prodigy,The Prodigy,2019,92.0,"Horror,Thriller",5.9,11456.0,US,Nicholas McCarthy,"director,writer,soundtrack","Feb 8, 2019","$6,000,000","$14,856,291","$19,789,712"
tt4520364,Morgan,Morgan,2016,92.0,"Action,Horror,Sci-Fi",5.8,35487.0,ES,Luke Scott,"director,assistant_director,writer","Sep 2, 2016","$8,000,000","$3,915,251","$7,298,786"
tt4523246,The Return,The Return,2015,55.0,"Horror,Mystery,Thriller",5.4,27.0,US,Ryan Prince,"producer,writer,director","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588.0,VN,Otto Bathurst,"director,producer,assistant_director","May 14, 2010","$210,000,000","$105,487,148","$322,459,006"
tt4540326,Buried,Buried,2011,95.0,Thriller,6.0,5.0,US,Emilie Peters,"actress,miscellaneous,director","Sep 24, 2010","$1,987,650","$1,044,143","$21,270,290"
tt4543578,Drop Dead Gorgeous,Linda de Morrer,2015,100.0,Comedy,4.8,239.0,XWW,Cris D'Amato,"director,assistant_director,writer","Jul 23, 1999","$10,000,000","$10,571,408","$10,571,408"
tt4549796,Bully,Bully,2015,102.0,Drama,7.6,26.0,IE,Stephen Gaffney,"director,writer,producer","Jul 13, 2001","$2,100,000","$881,824","$1,381,824"
tt4573516,Sleight,Sleight,2016,89.0,"Action,Drama,Sci-Fi",5.9,7074.0,US,J.D. Dillard,"director,writer,producer","Apr 28, 2017","$250,000","$3,930,990","$3,934,450"
tt4586720,La chambre bleue,La chambre bleue,2015,48.0,Documentary,6.2,6.0,FR,Paul Costes,"director,cinematographer,editor","Oct 3, 2014","$1,400,000","$260,441","$1,945,420"
tt4590482,Karachi se Lahore,Karachi se Lahore,2015,143.0,"Adventure,Comedy,Family",6.6,1198.0,PK,Wajahat Rauf,"producer,director,actor","Dec 31, 2015","$1,000,000",$0,"$17,721"
tt4594050,Highway,Highway,2014,110.0,Drama,6.2,102.0,IN,Sudipto Chattopadhyay,"writer,director,actor","Dec 31, 2012","$2,000,000",$0,$0
tt4594124,Les,Les,2018,97.0,Drama,6.4,47.0,Unknown,Roman Zhigalov,"director,writer,producer","Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
tt4597838,Limitless,Limitless,2015,3.0,"Biography,Documentary",6.7,10.0,Unknown,Braxton Merzlock,"director,editor","Mar 18, 2011","$27,000,000","$79,249,455","$155,564,919"
tt4597838,Limitless,Limitless,2015,3.0,"Biography,Documentary",6.7,10.0,Unknown,Jonathan Godfrey,"director,editor,producer","Mar 18, 2011","$27,000,000","$79,249,455","$155,564,919"
tt4598720,Glass,Glass,2016,71.0,"Drama,Mystery,Thriller",8.2,84.0,US,James Powell,"director,writer,actor","Jan 18, 2019","$20,000,000","$111,035,005","$245,303,505"
tt4606514,Bobby,Bobby,2016,97.0,"Biography,Documentary,Sport",7.1,383.0,GB,Ron Scalpello,"director,writer,producer","Nov 17, 2006","$14,000,000","$11,242,801","$20,597,806"
tt4610748,Devil's Gate,Devil's Gate,2017,94.0,"Horror,Sci-Fi,Thriller",5.1,2970.0,CA,Clay Staub,"assistant_director,director,writer","Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
tt4610754,The Perfect Man,The Perfect Man,2015,92.0,Romance,5.2,6.0,GB,Unknown,Unknown,"Jun 17, 2005","$10,000,000","$16,535,005","$19,535,005"
tt4617100,The Rock,The Rock,2016,70.0,Comedy,8.7,15.0,AU,Pia Justine Cruz,"director,editor,cinematographer","Jun 7, 1996","$75,000,000","$134,069,511","$336,069,511"
tt4621482,The Road,The Road,2015,96.0,Drama,5.5,13.0,Unknown,Rana Salem,"director,actor,writer","Nov 25, 2009","$25,000,000","$8,114,270","$29,206,732"
tt4627100,Next,Next,2015,72.0,Documentary,8.0,11.0,US,Elia Urquiza,"director,writer,editor","Apr 27, 2007","$70,000,000","$18,211,013","$73,591,500"
tt4638148,Braid,Braid,2018,82.0,"Horror,Mystery,Thriller",5.3,1115.0,US,Mitzi Peirone,"actress,director,writer","Feb 1, 2019","$1,660,000",$0,"$80,745"
tt4650738,Much Ado About Nothing,Aquí No Ha Pasado Nada,2016,94.0,Drama,6.6,517.0,XWW,Alejandro Fernández Almendras,"director,writer,editor","May 7, 1993","$8,000,000","$22,549,338","$22,549,338"
tt4653310,Driving Miss Daisy,Driving Miss Daisy,2014,100.0,"Comedy,Drama",8.2,122.0,AU,David Esbjornson,director,"Dec 13, 1989","$7,500,000","$106,593,296","$106,593,296"
tt4665626,The Return,The Return,2015,100.0,Adventure,8.2,32.0,US,Steven F. Zambo,"writer,director,producer","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama",6.9,12083.0,Unknown,Mimi Leder,"producer,director,miscellaneous","Dec 25, 2018","$20,000,000","$24,622,687","$38,073,377"
tt4669986,Loving,Loving,2016,123.0,"Biography,Drama,Romance",7.0,28079.0,PL,Jeff Nichols,"writer,director,producer","Nov 4, 2016","$9,000,000","$7,710,234","$12,898,064"
tt4670270,Under the Rainbow,Under the Rainbow,2015,75.0,Horror,6.2,8.0,US,Luke Ramer,"director,writer,producer","Jul 31, 1981","$20,000,000","$18,826,490","$18,826,490"
tt4678134,Stranded,Stranded,2015,62.0,Documentary,7.9,10.0,AU,Serge Ou,"director,producer,miscellaneous","Jul 26, 2013","$1,900,000",$0,"$285,593"
tt4678134,Stranded,Stranded,2015,62.0,Documentary,7.9,10.0,AU,Andy Nehl,"producer,director,writer","Jul 26, 2013","$1,900,000",$0,"$285,593"
tt4685968,Lion,Lion,2015,143.0,"Action,Drama,Romance",3.6,282.0,IN,Satya Deva,"director,writer","Nov 25, 2016","$12,000,000","$51,739,495","$149,570,720"
tt4700594,The Scarlet Letter,The Scarlet Letter,2015,111.0,"Drama,History",6.1,19.0,US,Elizabeth Berry,"director,writer,miscellaneous","Oct 13, 1995","$50,000,000","$10,359,006","$10,359,006"
tt4700756,Believe,Believe,2016,119.0,Drama,5.0,338.0,US,Billy Dickson,"cinematographer,director,writer","Dec 2, 2016","$3,500,000","$890,303","$890,303"
tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155.0,TH,Travis Knight,"animation_department,producer,director","Dec 21, 2018","$102,000,000","$127,195,589","$465,195,589"
tt4701906,Freedom,Freiheit,2017,100.0,Drama,6.0,97.0,XWW,Jan Speckenbach,"director,writer,cinematographer","Jun 5, 2015","$14,500,000",$0,"$872,757"
tt4704314,Sinatra Being Frank,"To Be Frank, Sinatra at 100",2015,81.0,"Biography,Documentary,History",6.5,228.0,GB,Simon Napier-Bell,"soundtrack,writer,music_department","Dec 31, 2015","$2,000,000",$0,$926
tt4706780,Red Dog,Pyos Ryzhiy,2016,99.0,"Action,Drama,History",7.2,25.0,US,William De Vital,"stunts,actor,director","Dec 31, 2011","$9,100,000",$0,"$20,927,794"
tt4706780,Red Dog,Pyos Ryzhiy,2016,99.0,"Action,Drama,History",7.2,25.0,US,Aleksandr Basaev,"director,actor,editor","Dec 31, 2011","$9,100,000",$0,"$20,927,794"
tt4727712,Book Club,Book Club,2015,72.0,Documentary,6.6,9.0,US,Hope Hartman,director,"May 18, 2018","$10,000,000","$68,566,296","$91,113,683"
tt4733536,American Hero,American Hero,2015,86.0,"Action,Comedy,Drama",4.9,3661.0,US,Nick Love,"writer,producer,director","Dec 11, 2015","$1,000,000",$0,$26
tt4741754,The Call,The Call,2014,109.0,Thriller,6.6,5.0,MN,Chinguun Balkhjav,"writer,director,producer","Mar 15, 2013","$12,800,000","$51,872,378","$69,821,476"
tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",5.9,13822.0,IT,Stephen Susco,"writer,producer,director","Jul 20, 2018","$1,000,000","$8,866,745","$16,434,588"
tt4782052,The Salton Sea,The Salton Sea,2016,87.0,"Crime,Drama,Mystery",6.5,13.0,US,Veena Sud,"producer,writer,miscellaneous","Apr 26, 2002","$18,000,000","$676,698","$676,698"
tt4786638,Eli,Eli,2015,154.0,Comedy,4.7,96.0,IN,Yuvaraj Dhayalan,"director,writer","Dec 31, 2019","$11,000,000",$0,$0
tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017,115.0,"Comedy,Drama",5.9,11747.0,US,Ken Marino,"actor,writer,producer","Apr 28, 2017","$10,000,000","$32,149,404","$62,556,228"
tt4798436,Forsaken,Forsaken,2015,80.0,Drama,4.6,13.0,ZA,Willie Olwage,"director,writer,editor","Feb 19, 2016","$18,000,000",$0,$0
tt4807408,The Best of Enemies,The Best of Enemies,2019,133.0,"Biography,Drama,History",6.8,1162.0,XWW,Robin Bissell,"producer,soundtrack,actor","Apr 5, 2019","$10,000,000","$10,205,616","$10,205,616"
tt4819134,Prophecy,Prophecy,2015,92.0,Drama,5.8,9.0,BT,Zuri Rinpoche,"director,writer,cinematographer","Jun 15, 1979","$12,000,000","$22,673,340","$22,673,340"
tt4819134,Prophecy,Prophecy,2015,92.0,Drama,5.8,9.0,BT,Zuri Rinpoche,director,"Jun 15, 1979","$12,000,000","$22,673,340","$22,673,340"
tt4823122,The Missing,Bang jia zhe,2017,95.0,"Action,Crime,Thriller",5.2,134.0,XWW,Jinglei Xu,"producer,actress,director","Nov 26, 2003","$65,000,000","$26,900,336","$38,253,433"
tt4826674,The Journey,The Journey,2016,94.0,Drama,6.6,1063.0,Unknown,Nick Hamm,"producer,director,executive","Jul 11, 2003","$500,000","$19,800","$19,800"
tt4828062,Hush,Hush,2015,100.0,Documentary,4.8,13.0,CA,Punam Kumar Gill,"director,writer,producer","Apr 8, 2016","$1,000,000",$0,$0
tt4828330,Red Eye,Red Eye,2017,73.0,Horror,3.3,275.0,US,Tristan Clay,"director,writer,editor","Aug 19, 2005","$26,000,000","$57,891,803","$96,666,486"
tt4832640,Sultan,Sultan,2016,170.0,"Action,Drama,Sport",7.1,33371.0,Unknown,Ali Abbas Zafar,"writer,assistant_director,director","Jul 6, 2016","$11,000,000","$5,599,781","$72,989,781"
tt4843358,Remember Me,Remember Me,2016,85.0,Comedy,5.2,72.0,Unknown,Steve Goldbloom,"actor,writer,producer","Mar 12, 2010","$16,000,000","$19,068,240","$56,506,120"
tt4847546,Blood Feast,Blood Feast,2016,90.0,Horror,4.9,653.0,Unknown,Marcel Walz,"director,writer,producer","Feb 6, 2018","$1,200,000","$8,708","$8,708"
tt4859526,Friend Request,Friend Request,2015,106.0,Horror,4.9,14.0,IN,Aditya Om,"actor,director,writer","Sep 22, 2017","$9,900,000","$3,759,078","$11,310,835"
tt4862056,Us,Us,2015,75.0,Comedy,8.3,14.0,CA,Rob Tari,"producer,director,writer","Mar 22, 2019","$20,000,000","$175,006,930","$254,210,310"
tt4876464,Rosemary's Baby,Rosemary's Baby,2015,48.0,Comedy,7.7,14.0,US,Dane Kissel,"director,editor,actor","Jun 12, 1968","$3,200,000","$33,395,426","$33,395,426"
tt4882548,Burn Your Maps,Burn Your Maps,2016,102.0,Adventure,7.9,240.0,US,Jordan Roberts,"writer,director,actor","Jun 21, 2019","$8,000,000",$0,$0
tt4897908,Calendar Girls,Calendar Girls,2015,131.0,Drama,4.2,724.0,IN,Madhur Bhandarkar,"writer,director,actor","Dec 19, 2003","$10,000,000","$31,011,616","$93,074,616"
tt4902904,The Resurrection of Gavin Stone,The Resurrection of Gavin Stone,2016,91.0,"Comedy,Drama,Family",6.2,1562.0,Unknown,Dallas Jenkins,"director,writer,producer","Jan 20, 2017","$2,000,000","$2,303,792","$2,303,792"
tt4925292,Lady Bird,Lady Bird,2017,94.0,"Comedy,Drama",7.4,177677.0,IL,Greta Gerwig,"actress,writer,producer","Nov 3, 2017","$10,000,000","$48,958,273","$78,610,769"
tt4926752,Restoration,Restoration,2016,93.0,Drama,8.4,17.0,US,Jeremiah McLamb,"cinematographer,director,writer","Dec 29, 1995","$18,000,000","$4,100,000","$4,100,000"
tt4952376,Brothers,Bracia,2015,68.0,Documentary,7.5,61.0,XWW,Wojciech Staron,"cinematographer,camera_department,director","Dec 4, 2009","$26,000,000","$28,544,157","$45,043,870"
tt4971344,The Sisters Brothers,Les frères Sisters,2018,122.0,"Adventure,Comedy,Crime",7.0,32135.0,DE,Jacques Audiard,"writer,director,editorial_department","Sep 21, 2018","$38,000,000","$3,143,056","$13,143,056"
tt4975722,Moonlight,Moonlight,2016,111.0,Drama,7.4,227964.0,ES,Barry Jenkins,"writer,director,producer","Oct 21, 2016","$1,500,000","$27,854,931","$65,245,512"
tt4975920,The Kid,The Kid,2019,100.0,"Biography,Drama,Western",6.0,1573.0,FR,Vincent D'Onofrio,"actor,producer,soundtrack","Jul 7, 2000","$65,000,000","$69,688,384","$69,688,384"
tt4982356,The Forest,The Forest,2016,109.0,"Drama,Fantasy,Horror",6.5,222.0,Unknown,Paul Spurrier,"actor,writer,cinematographer","Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
tt4984930,The Messenger,The Messenger,2015,89.0,"Documentary,Family",7.7,87.0,CA,Su Rynard,"director,assistant_director,writer","Nov 13, 2009","$6,500,000","$1,109,660","$1,744,952"
tt4991702,The Return,The Return,2015,80.0,Drama,4.8,5.0,SG,Green Zeng,"director,writer,editor","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt4995858,Mandy,Mandy,2016,113.0,"Drama,Thriller",4.1,39.0,US,Adam Vermillion,"director,writer,producer","Sep 14, 2018","$6,000,000","$1,214,525","$1,427,656"
tt4996022,Lovesick,Lovesick,2016,93.0,"Drama,Romance",4.7,192.0,CA,Tyson Caron,"miscellaneous,producer,assistant_director","Feb 18, 1983","$10,100,000","$10,143,618","$10,143,618"
tt5001130,Time to Choose,Time to Choose,2015,100.0,Documentary,7.5,186.0,US,Charles Ferguson,"producer,director,writer","Jun 3, 2016","$3,500,000","$29,233","$29,233"
tt5056454,Final Destination,Final Destination,2013,65.0,Documentary,6.1,35.0,Unknown,Ricardas Marcinkus,"director,writer,editor","Mar 17, 2000","$23,000,000","$53,302,314","$112,036,870"
tt5068886,Q,Q,2014,96.0,"Drama,Thriller",6.4,18.0,IN,Sanjeev Gupta,"producer,writer,director","Nov 19, 1982","$1,200,000","$255,000","$255,000"
tt5097012,21,21,2016,98.0,Horror,7.2,23.0,IN,Jaishankar Chigurula,"director,writer,editor","Mar 28, 2008","$35,000,000","$81,159,365","$159,846,429"
tt5104954,Hamlet,Hamlet,2016,166.0,Drama,7.6,14.0,CA,Antoni Cimolino,"director,actor","Dec 25, 1996","$18,000,000","$4,501,094","$7,129,670"
tt5104954,Hamlet,Hamlet,2016,166.0,Drama,7.6,14.0,CA,Shelagh O'Brien,"director,assistant_director,miscellaneous","Dec 25, 1996","$18,000,000","$4,501,094","$7,129,670"
tt5105216,Azziara,Azziara,2015,43.0,"Documentary,News",6.5,11.0,XWW,Marouan Omara,"director,writer,producer","Sep 11, 2015","$5,000,000","$65,206,105","$98,677,816"
tt5105216,Azziara,Azziara,2015,43.0,"Documentary,News",6.5,11.0,XWW,Nadia Mounier,"director,writer","Sep 11, 2015","$5,000,000","$65,206,105","$98,677,816"
tt5112932,Heist,Heist,2015,47.0,Action,6.4,5.0,US,K.W. Jones,"writer,director,cinematographer","Nov 9, 2001","$35,000,000","$23,483,357","$28,906,817"
tt5124556,The Forsaken,The Forsaken,2015,86.0,"Drama,Horror,Thriller",6.3,14.0,ES,Yolanda Torres,"producer,editor,assistant_director","Apr 27, 2001","$5,000,000","$6,755,271","$6,755,271"
tt5127300,Forsaken,Forsaken,2016,89.0,Horror,2.1,502.0,US,Justin Price,"producer,director,writer","Feb 19, 2016","$18,000,000",$0,$0
tt5132504,Paul,Paul,2016,71.0,Drama,4.8,6.0,PT,Marcelo Felix,"editor,writer,director","Mar 18, 2011","$40,000,000","$37,412,945","$101,162,106"
tt5138210,Good Luck Chuck,Good Luck Chuck,2016,51.0,Comedy,7.4,8.0,CA,Sterling Johnston,"director,writer,producer","Sep 21, 2007","$25,000,000","$35,017,297","$59,183,821"
tt5142610,The Road,The Road,2015,95.0,Documentary,7.7,70.0,CN,Zanbo Zhang,"cinematographer,director,writer","Nov 25, 2009","$25,000,000","$8,114,270","$29,206,732"
tt5144236,Glass,Glass,2015,77.0,"Crime,Horror,Mystery",3.4,29.0,CA,Vince D'Amato,"director,writer,editor","Jan 18, 2019","$20,000,000","$111,035,005","$245,303,505"
tt5147828,Indivisible,Indivisible,2017,78.0,Documentary,7.2,10.0,US,Hilary Linder,"director,producer","Oct 26, 2018","$2,700,000","$3,511,417","$3,588,305"
tt5167782,Weekend,Weekend,2012,71.0,Horror,3.8,44.0,JP,Yoshikazu Ishii,"special_effects,director,assistant_director","Sep 23, 2011","$190,000","$484,592","$1,577,585"
tt5198910,Renaissance Man,Renaissance Man,2018,90.0,Documentary,4.7,6.0,US,Christopher Devalme,"director,editor,cinematographer","Jun 3, 1994","$40,000,000","$24,172,899","$24,172,899"
tt5203734,Columbus,Columbus,2015,127.0,Comedy,7.3,42.0,IN,R. Samala,"assistant_director,writer,director","Aug 4, 2017","$700,000","$1,017,107","$1,110,511"
tt5207838,Cargo,Cargo,2017,112.0,Drama,7.9,33.0,BS,Kareem Mortimer,"director,producer,writer","Oct 21, 2011","$4,200,000",$0,"$313,230"
tt5215952,The Wailing,Gok-seong,2016,156.0,"Horror,Mystery,Thriller",7.4,35486.0,FR,Hong-jin Na,"writer,director,composer","May 30, 2008","$9,000,000","$52,597,610","$83,051,676"
tt5247022,Paterson,Paterson,2016,118.0,"Comedy,Drama,Romance",7.4,55285.0,IT,Jim Jarmusch,"director,writer,actor","Dec 28, 2016","$5,000,000","$2,141,423","$10,727,536"
tt5259692,Trapped,Trapped,2016,90.0,Documentary,7.0,243.0,US,Dawn Porter,"producer,director,writer","Sep 20, 2002","$30,000,000","$6,916,869","$6,916,869"
tt5263832,Pinocchio,Pinocchio,2015,75.0,Documentary,6.8,8.0,CA,André-Line Beauparlant,"production_designer,art_director,art_department","Dec 25, 2002","$45,000,000","$3,681,811","$31,681,811"
tt5275314,My Best Friend's Wedding,My Best Friend's Wedding,2016,91.0,"Comedy,Romance",5.0,162.0,Unknown,Feihong Chen,"director,actress,assistant_director","Jun 20, 1997","$46,000,000","$126,813,153","$298,923,419"
tt5301662,Marshall,Marshall,2017,118.0,"Biography,Crime,Drama",7.2,14419.0,AR,Reginald Hudlin,"producer,director,writer","Oct 13, 2017","$12,000,000","$10,051,659","$10,116,816"
tt5303564,Paparazzi,Paparazzi,2015,110.0,"Action,Drama,Romance",5.9,30.0,EG,Saad Hendawy,"director,writer,producer","Sep 3, 2004","$20,000,000","$15,712,072","$16,612,072"
tt5311542,Never Look Away,Werk ohne Autor,2018,189.0,"Drama,History,Romance",7.7,4758.0,DE,Florian Henckel von Donnersmarck,"director,writer,producer","Nov 30, 2018","$1,400,000","$1,303,747","$4,331,152"
tt5324464,Nerve,Nerve,2015,62.0,"Documentary,History",6.2,6.0,US,Ben Evans,"actor,director,editor","Jul 27, 2016","$20,000,000","$38,583,626","$70,652,284"
tt5328352,Everybody's Fine,Everybody's Fine,2016,105.0,Drama,5.9,62.0,CN,Meng Zhang,"director,producer,writer","Dec 4, 2009","$20,000,000","$9,208,876","$9,208,876"
tt5354458,Conspiracy Theory,Lake on Fire,2016,79.0,"Horror,Thriller",5.8,688.0,US,Jake Myers,"director,writer,editor","Aug 8, 1997","$80,000,000","$76,118,990","$142,783,718"
tt5360952,The Hurricane Heist,The Hurricane Heist,2018,103.0,"Action,Adventure,Crime",5.1,15326.0,US,Rob Cohen,"producer,director,actor","Mar 9, 2018","$40,000,000","$6,115,824","$30,963,684"
tt5424024,Happiness,Happiness,2016,90.0,Drama,6.3,57.0,JP,SABU,"actor,director,writer","Oct 16, 1998","$3,000,000","$2,746,453","$5,746,453"
tt5437970,Mama,Mama,2016,90.0,Drama,6.7,25.0,Unknown,Vlado Skafar,"writer,director,editor","Jan 18, 2013","$15,000,000","$71,628,180","$148,095,566"
tt5487524,Guardians of the Night,Nochnye strazhi,2016,97.0,"Action,Fantasy,Thriller",4.3,754.0,XWW,Emilis Velyvis,"director,actor,writer","Aug 12, 1927","$2,000,000",$0,$0
tt5492502,Cargo,Cargo,2017,91.0,Drama,6.4,309.0,BE,Gilles Coulier,"director,producer,writer","Oct 21, 2011","$4,200,000",$0,"$313,230"
tt5495666,Split,Split,2016,80.0,Drama,7.0,21.0,CA,Lawrence Côté-Collins,"cinematographer,director,writer","Jan 20, 2017","$5,000,000","$138,141,585","$278,964,806"
tt5496554,Coming Home,Coming Home,2017,90.0,Drama,6.0,9.0,US,W. Layne Mcdonald,"editor,director,cinematographer","Jan 1, 1978","$3,000,000","$32,653,000","$32,653,000"
tt5519340,Bright,Bright,2017,117.0,"Action,Crime,Fantasy",6.4,147834.0,ES,David Ayer,"writer,director,producer","Dec 13, 2017","$90,000,000",$0,$0
tt5529120,Superplokhie,Superplokhie,2016,75.0,"Comedy,Crime,Drama",4.1,68.0,XWW,Dmitriy Suvorov,"director,writer,editor","Feb 12, 2010","$52,000,000","$110,485,654","$217,569,328"
tt5537146,The Host,The Host,2015,60.0,Documentary,6.4,8.0,GB,Miranda Pennell,"director,writer,producer","Mar 29, 2013","$50,000,000","$26,623,701","$64,477,051"
tt5541186,Trust,Trust,2018,92.0,Drama,7.3,10.0,Unknown,Angus Benfield,"actor,producer,writer","Apr 1, 2011","$4,000,000","$120,016","$120,016"
tt5564792,Stuck,Stuck,2018,100.0,Comedy,6.6,28.0,US,Jillian Armenante,"actress,producer,director","May 30, 2008","$5,000,000","$67,505","$67,505"
tt5580266,The Hate U Give,The Hate U Give,2018,133.0,"Crime,Drama",7.3,17583.0,US,George Tillman Jr.,"producer,director,writer","Oct 5, 2018","$23,000,000","$29,719,483","$35,067,665"
tt5591342,The Return,The Return,2016,84.0,Documentary,6.6,42.0,US,Kelly Duane,"director,producer,writer","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt5591342,The Return,The Return,2016,84.0,Documentary,6.6,42.0,US,Katie Galloway,"producer,director,writer","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
